ips_locations - Copia
ip,y,x
201.144.81.114,38.7438897389218,93.9368025132244
83.9.162.160,44.2320765418594,-118.382145920304
201.161.58.101,34.0720107588809,-3.32579761215968
89.215.211.238,-46.5952761296166,-122.585766307186
201.173.254.192,-78.7621888350598,74.0368708390627
94.180.65.173,-17.9617747902919,-165.035231793382
93.123.60.164,-71.7790160214214,44.6315120620016
115.78.236.197,-35.3728425006466,4.5530266282577
89.215.220.51,7.13702627630657,-143.969164335253
201.212.40.217,19.3722530469017,119.348438338839
95.135.117.108,13.8293222734596,-168.966428159086
201.216.226.161,4.74998875107505,-120.645657994325
83.85.176.148,52.7340014105202,-43.8992460572637
201.230.148.179,74.8267598081635,62.8523868237683
83.83.49.24,7.26694085990761,-139.73622922023
75.18.220.36,41.0252909102377,-170.250035295771
62.61.47.128,44.0959617091734,27.9305491386184
89.215.246.186,32.6059002681793,-4.58882510797554
115.44.191.73,-74.5914826033893,97.3446363593603
201.38.32.3,13.1216174604121,19.1334308521858
83.99.193.80,-20.9072450453082,-98.2933512484511
89.215.33.115,-30.7201943870499,-26.1214599919928
83.99.197.155,-54.6345801807792,-54.3288678214401
95.134.65.58,-17.9202906285375,-46.554960849719
2.95.228.44,-75.0205817397024,-80.0383274638188
84.109.196.94,-74.5393766935379,-125.064288460536
95.132.69.48,-78.9965384490144,140.713177301409
84.103.205.17,-27.4525067511444,-29.6268066800431
84.10.116.111,-34.6894368749905,-5.50719624900623
69.251.210.49,-42.1564641835447,139.521294287232
200.105.206.36,-51.861387384905,-130.845325896605
95.132.73.69,-22.1386287659664,-175.023148088294
200.107.55.141,58.8161346232639,65.2674115288169
200.110.34.192,20.4400782321421,31.9675591635177
99.7.101.54,63.2965004153252,-24.6900407364181
200.115.236.200,-40.2852904431599,131.133503941206
173.172.39.243,21.9906510689375,97.1875487424618
116.118.72.167,1.84644477228865,-153.780214544645
95.84.47.194,83.4491809414876,54.9358037877336
94.187.24.247,-81.7220843733352,79.7847135121939
95.134.125.9,-9.46616926054851,-10.8388507941035
200.160.111.154,-61.4323962496546,-30.2966026035626
121.217.18.99,-74.9144429423525,51.8484021360217
200.195.166.107,58.0558416386913,160.085747696634
77.85.176.229,31.9091827439566,-18.8902641702364
200.24.215.98,-62.9918716774281,123.324299901325
200.3.254.218,43.2106684451385,11.0079342810581
200.40.193.158,-8.31741894397618,-47.1869049439199
95.134.216.122,5.09315772163751,137.063399069928
109.87.50.164,-25.6970102570108,-55.4693924927717
95.137.164.43,-61.1599497264633,97.5433867867896
201.51.6.76,1.55636653838788,153.215212073722
115.30.226.229,60.2928293362583,-152.951967127201
75.190.237.55,33.2758660089755,-156.056421856647
83.26.241.56,12.0576371700278,-92.8246306884796
75.192.71.82,21.9058936453875,-156.959366720534
77.85.160.245,-27.7195732268451,-49.3008362438957
75.216.117.75,-12.5137110603283,-46.2152691053504
109.95.217.238,53.4003415300563,140.094550634937
97.100.103.41,63.804214680372,46.2117297061994
202.177.165.54,-18.7576663198438,91.8773950211097
75.22.191.2,66.898734811256,-55.8396136053486
163.25.118.174,-38.8719817442265,-2.94697889514319
98.74.131.163,-42.8044015887507,-176.653723727589
50.16.2.42,31.1697405346829,176.75692459033
83.249.229.111,-42.8924090948494,166.179347647735
78.130.192.103,-33.067064035214,59.6538614439203
202.183.126.165,-51.3017825431682,143.428962617706
202.189.152.49,-42.0328954513293,15.8812490793855
202.213.232.251,-61.0134553463614,177.086481017729
89.216.65.11,-59.1918356632397,-20.403091823439
89.217.129.114,25.7293252624844,-39.0705601085423
83.243.32.9,1.7380451064934,-26.7827572272701
83.239.255.154,-3.91744020842006,88.3715968869563
83.236.200.26,14.3757234389096,29.9984036542342
83.236.182.28,28.6552334221033,163.152578399972
77.85.152.168,44.4397621649481,76.827542423651
50.133.222.180,-55.3062358545118,-76.2415647446514
95.71.77.152,75.2529079893813,-41.3816041008065
111.255.139.4,29.9191292817275,-47.8936190678139
83.27.17.151,-9.23696115175068,-92.4912841156775
202.161.10.144,22.8522870462358,21.6622485687652
83.69.227.142,-44.6305482242137,133.528798957382
89.215.5.232,72.2848930076329,-94.3869951500305
89.215.54.109,47.253092176335,139.274546488759
115.246.240.44,23.989438047839,93.1252138651148
77.85.165.184,45.9790618701461,14.3305097204992
89.215.71.16,-39.1131946246387,3.9339288047145
83.64.173.82,71.9502939261782,-102.976076814254
83.61.106.27,63.5877648079046,19.3594101983035
202.104.173.234,20.2246507673002,136.481287028249
89.215.71.204,83.5564537961498,-93.5918392160714
89.215.71.205,-76.2703615976899,-3.57792105143972
83.55.71.107,-21.2304593718189,100.363772857464
2.95.224.33,-42.1755095576699,-179.404113398009
165.228.153.221,-63.4244653219756,-171.439961558808
75.185.6.116,2.84695780890408,162.442088679609
202.129.187.10,5.01873768320461,-14.740197074868
202.137.156.6,58.7389929443276,145.32279435109
202.147.244.66,-47.9117004808646,7.56726925985555
50.19.225.228,46.7609865439494,100.556415807087
50.18.176.74,45.4901681011058,154.511141251379
89.215.97.34,69.6472004304377,142.553085964095
89.215.99.56,-69.1796590717671,-21.285199539669
95.72.42.218,15.8005153324982,73.8332213368561
94.180.157.236,-5.5969050137912,-29.2021210450673
83.32.78.171,-76.8284412478684,-87.0744631523367
202.156.52.3,-69.2026504819789,45.2985948108202
202.123.231.66,-4.98266390329606,105.416089295014
121.216.123.166,22.0188033069369,172.668087042755
2.95.163.14,-73.0482137967299,-5.70142704870761
121.215.17.148,-64.3358861837019,-165.736761319713
109.80.9.48,17.594252177512,163.134216799252
173.34.82.229,53.8656360654104,40.3848945906942
116.231.25.99,-17.5610484044781,-122.525260400126
84.21.28.219,20.6022940630544,94.8399537649681
89.189.191.24,46.4517902394724,176.609201499156
2.100.98.51,26.5721455974722,-1.82854735433926
116.231.19.243,-35.0913184503662,99.2883829402584
97.90.75.11,-20.2256796135206,87.1832012719044
89.190.223.110,61.7283601022604,-97.7172453478467
84.204.203.162,-21.8143990190886,-153.00176181346
94.190.193.178,-67.9429334176454,3.30558133765501
84.201.226.158,65.3592181057122,-124.581758586538
2.120.234.4,51.7520766380195,-15.3529717691499
94.190.193.162,72.5921498240469,-173.261924023048
98.253.35.28,-23.6590686662992,-132.904545587314
98.253.73.134,-35.8249664447645,-105.549285815436
173.29.159.11,26.5323441954989,-159.196805473107
84.2.90.159,20.5352418475171,55.1023894243918
2.133.195.8,-49.5361529627623,46.2259642030168
62.29.251.49,62.7851947861085,41.9514868344273
84.198.194.40,56.4306977901652,-75.9951598309733
84.198.177.245,-48.6321765220283,-108.274770317329
84.197.116.125,-71.7131872172024,-7.94470387291503
89.201.61.29,62.804021898858,88.7030546583516
116.228.121.194,-16.4210339306541,128.651493256401
89.18.220.196,-45.8753166408124,64.5256123611968
84.228.1.66,11.1516093783791,74.4607727429391
98.253.117.36,73.8970150707423,-73.4611052354136
58.152.28.104,-1.24772655217875,97.9407187109585
58.165.220.42,-8.88756484644334,-93.8600450337843
84.244.15.254,-5.10480039772575,72.901872909048
98.114.193.11,49.6479555444538,79.8432132966585
196.38.230.11,-51.1951940152264,-74.4422514315321
69.9.72.136,-35.8649027248612,-115.418928866656
93.125.54.96,6.7480151704541,-65.2854423180913
84.242.210.187,-75.0728070601815,152.083616876157
173.88.247.28,-39.5885583669376,154.589203532496
58.161.66.37,72.3681746711164,-146.453146108843
173.88.231.214,-18.0711312444927,-25.8401314045546
116.25.16.201,81.2992260733759,-2.62050347200821
74.95.83.17,-26.0284418569572,48.8007814661323
84.194.109.216,-79.8612458939583,9.45299987853861
58.161.129.163,-44.2202385272376,172.827466701048
84.238.196.207,72.5209716911998,4.17993823868011
24.6.45.134,-6.11192309514873,-87.3093421168705
84.236.55.28,41.9586655390592,175.842149650789
84.232.44.143,-15.1867112176579,150.424786312284
89.178.19.3,-37.4890490770366,161.624903418069
58.156.98.43,20.8848352819192,114.312787656437
84.23.60.2,1.42045304595602,30.3327644574403
75.101.100.23,21.6662880506317,66.6246004881862
84.228.63.191,57.1098432092494,4.20903175245985
84.228.50.251,14.7760655398241,24.423890002608
93.158.73.34,40.9272302165563,159.783240309412
89.179.5.142,-25.2986858803202,-58.350026218007
84.238.196.97,12.2893836093759,-172.16402715136
121.222.36.193,-25.9041353589152,79.4611713731242
173.246.35.181,-67.7823621757493,174.514753614449
84.184.69.30,-56.6085209654029,-19.4264885684379
116.224.131.153,23.0731675626165,-109.972232144486
98.255.43.47,56.8600560457036,-65.7703901388226
95.129.199.67,-42.5537417589615,43.1043139860179
121.210.233.173,56.2244104904326,161.235979831495
121.214.123.38,-60.8701408924391,-72.4258127893411
173.20.13.159,19.2936005861922,-114.614131704638
97.82.132.121,42.215847739375,139.41931421962
75.134.208.47,42.0848752234623,72.3411583861059
78.128.90.85,-66.5679024225107,-136.087214061087
173.194.16.83,9.38214031445679,91.2674220915339
58.10.84.85,52.5481976464932,36.0090773593995
116.205.92.196,72.8919517594359,46.0212002773119
84.115.28.23,-44.0849825723577,-125.574239712236
24.50.102.56,81.4225881272546,-15.7256277581091
2.72.102.164,42.9769194010293,-113.199882978803
75.137.103.172,-64.3737642545926,-39.7060414812279
77.85.180.71,-40.195752146429,114.269972683457
84.114.22.104,-28.3915191143036,-99.3009129692891
89.210.43.229,-72.6544947987681,65.0456500485271
84.113.59.86,-27.5838561012194,59.3704002072517
58.0.104.20,17.7489539453691,86.6429776556404
62.44.134.9,57.0037134822286,-71.5625421212627
121.214.162.140,58.0759875040689,71.4007589552279
89.212.168.53,38.5152089298418,94.5422610990061
173.180.52.171,-72.7792856115844,-139.645914628171
95.116.127.70,-1.77998571445548,129.221685637376
2.38.240.193,4.38341738365403,60.9547017434609
95.115.182.125,-47.9783720677998,-112.44764048089
84.13.21.161,-29.8830086328548,-69.9498105862718
62.33.108.33,-21.4813766125773,15.0042269798117
58.137.61.212,24.4396640022848,171.291615406342
2.206.57.144,6.69554138984554,125.784342478373
58.136.239.158,21.2672729032569,27.9636900443741
173.234.9.75,-60.5326868005371,-92.231724763869
2.21.89.225,83.1692587932351,176.473553615581
84.172.164.6,55.0908687929469,-34.3240993730859
84.171.74.97,-24.6781267272378,-39.1597172577083
58.13.196.98,73.3214951102744,-57.7174140416424
173.230.196.10,34.9116111186777,-19.5519214790447
173.23.98.209,17.0523467284999,121.123526832331
75.110.220.133,17.6197186111713,-3.76704359818063
58.138.37.101,-17.6333489726048,-118.425366088569
89.208.196.201,44.764546787473,-145.405798241356
58.114.81.224,84.2833263737602,0.455757272398301
2.223.147.92,-60.6622461754705,-143.730837156434
89.208.6.50,-2.56562930437983,-135.425380433699
121.204.251.50,9.69147975205789,41.2174289103619
62.38.151.160,46.024454562767,-112.784677565135
77.85.181.175,-14.6615563834946,-88.3669981632738
116.226.38.98,22.4031490792739,79.8882308844667
121.204.53.219,23.1352344323467,103.335974410082
121.207.159.58,12.865779114961,49.1879551055289
2.25.149.181,11.4112434031748,157.098005958681
95.73.255.77,63.424226537645,157.159272579053
84.137.195.41,0.207835515333755,-45.6680480947658
109.86.201.182,-64.3824283313317,138.894915166225
82.253.103.234,-52.6735967569526,-119.630650135813
202.55.227.61,7.4413919171173,170.059321472724
89.218.55.226,-67.7946291942331,78.8153490771479
83.109.249.87,12.4573284825257,-87.3520021389741
75.93.116.191,4.0882545168802,112.089233106116
63.64.124.138,16.6624413196261,116.844942811732
99.57.108.205,38.239067105906,-54.3126115994204
95.167.119.216,-78.0941810240484,-64.0564041581524
94.156.51.52,58.0055354805231,-130.806562796962
121.75.2.180,-81.7007083140933,-23.0945363755237
82.91.101.164,18.6406856134115,-51.530044484844
94.156.48.227,-1.11698583435039,-65.9882029270887
69.143.19.220,21.6512825152304,-66.446217523359
114.77.221.57,-1.15486644860209,-21.1166743784308
212.50.105.29,-5.50506254211545,-135.865897243377
64.113.96.154,20.4880629827496,-128.197906108004
82.81.156.163,-72.9635028970696,-51.8397280058091
46.49.38.122,-29.769912960606,-130.578384975544
95.70.59.237,-77.9782258962241,106.554409794512
94.156.230.10,20.8584765302811,-76.7774487481033
78.131.216.252,18.5747401931921,113.962060554109
109.126.35.94,75.7339148320316,94.5415304313937
94.156.21.157,39.4482465042239,-151.112047494784
99.11.118.184,24.8256290118091,-33.4120665693351
114.77.149.10,-83.9284715232954,-138.328449576761
95.168.235.34,77.8465182686417,32.8098024155922
94.156.160.23,-5.44954255945257,89.0750700451773
82.73.154.124,15.8503014333958,-68.3140749171473
114.83.51.240,-62.0380815803573,-79.619994301167
109.126.241.26,-42.3862637640186,-54.4338864564234
83.109.84.65,-47.2226325626024,-32.388581694742
121.73.87.182,-70.1804485307403,101.660413862641
151.70.41.163,-78.5594777631024,175.427976901118
115.133.85.87,-32.9382350817398,177.538199413048
46.55.214.131,-74.3937411100685,137.139290260503
111.255.98.39,47.0742281351916,-135.616912274752
69.157.45.40,-23.496816162381,24.1039907292898
98.90.56.237,-57.737219257062,-106.338183179105
115.132.89.79,-4.10338981139739,160.53579822451
83.137.29.7,80.7390886626011,6.35451273028022
94.158.34.237,-38.5306993584067,-166.049424600119
115.132.31.186,-17.3244000743317,-61.1220141341409
89.254.131.90,-70.8723888679953,126.671387598079
204.236.219.106,36.0549662212392,143.388682138839
41.133.132.65,-50.7911991790077,169.174105459959
83.114.52.247,-70.2116659745607,-130.068596706585
83.110.92.62,-0.15684395580881,6.06608173539686
115.117.254.88,8.21442865861134,164.818996389317
24.251.218.118,10.9170899229307,42.3216992825889
110.139.66.22,-5.69656023515329,-118.112102766595
96.49.22.69,72.5293163317012,159.826585811537
115.114.17.160,-15.1179672935939,37.5629151195848
151.62.24.42,54.4335424182632,-81.7630903759183
115.111.112.210,-2.05157516647573,-77.6553391095414
46.55.129.165,-16.1586251049059,29.1350582294924
114.95.179.209,-40.8395144675705,-4.21998093735428
95.158.8.219,-49.8416760701618,-38.5599228596061
111.64.236.219,69.6172480057342,-16.2848823843237
82.7.88.222,-58.6829011021377,-128.174330457647
46.47.76.233,20.1197504797641,-52.9268604360605
94.156.155.31,-73.0647439309969,78.0907562695049
82.44.235.179,-28.5449785864954,-115.98891293181
82.43.169.16,-31.7157989345777,157.147411569983
151.26.161.3,50.5937341138337,-47.5440377231989
208.54.5.193,75.3978928090508,-117.303555376094
208.54.7.161,-27.9997618463002,163.113520434598
82.41.32.66,-50.8147624488675,-39.8249321722997
64.13.156.137,81.6218759088948,158.784140742598
151.24.86.24,-84.5092248938246,169.484265940463
82.37.30.154,53.8721943063427,-112.448429364623
208.66.67.30,-27.6854967337668,150.641171955541
110.164.59.14,-43.6744828326172,1.41987430310442
69.131.141.242,40.3668083133527,-55.4979446232118
208.80.194.29,-29.5679715898259,-106.110250354431
124.148.178.207,46.7562592442375,-3.52046297168991
69.126.70.10,79.1909952042776,116.870683182238
96.39.95.237,58.340034347563,-21.0838678062353
67.82.252.197,-17.5422585530912,-137.036649844278
122.106.154.7,5.62488044368311,-75.6494615220083
95.173.42.185,15.673390490337,-97.4798118940718
94.155.40.66,8.51344480741412,-8.47276819635943
82.28.192.224,68.0542299609922,-19.5608957680278
90.146.149.89,-4.95623728862569,86.655823836909
150.214.191.245,35.4690771596853,-72.1561636346802
110.165.198.70,14.1190072874739,127.885994101779
95.173.76.8,-64.8700679756327,-130.300583061823
76.108.91.51,-60.6532502776887,-155.351656359038
122.100.152.139,8.02570288761514,-7.32880082476834
96.41.34.105,67.8317062229673,167.226873729216
114.48.112.30,-18.9725136837579,156.088562627928
82.68.198.50,-6.69310113822823,-151.371212727173
114.76.207.98,-58.4050475415636,-126.922187697922
109.124.46.87,-8.13197667784448,-96.9335559462006
82.66.42.233,-21.0882565402755,146.590465404169
95.169.207.96,-42.7472065847305,117.494996182288
207.6.123.254,55.4359800160902,7.22019254907391
95.169.209.63,-19.2099875136256,14.3315308182694
95.169.210.136,18.0039483445825,-108.667988761451
89.75.141.229,-26.0389961730964,-60.5075678521953
76.104.79.217,-47.8399240515461,-126.436607324807
89.76.16.79,-54.8523472040561,-169.603989111218
114.72.219.121,68.1813436316907,92.7700585256257
89.252.24.227,-66.4009915081776,98.3890747395275
82.57.253.18,13.1330989726791,87.486528444318
208.115.111.245,-29.6445396833331,-118.865502465231
208.115.149.139,2.8626908699879,126.951337937193
82.57.175.42,54.3022640039995,-14.4095432684475
208.120.248.3,-23.8674574524723,176.835353026661
114.58.55.100,-84.8141284599894,42.8787386224169
95.169.213.210,-27.4618160899555,-176.504177755927
208.127.250.150,-46.8243102295253,93.6686238654698
46.47.112.141,-46.2127107510279,160.629960295034
109.124.16.13,-44.1621202759818,-3.01140361773369
89.80.32.79,62.3976594136608,77.494346010927
82.50.48.82,-60.7970794483748,71.3793057677669
82.5.72.133,-11.6813633452914,114.166065899782
208.107.22.196,40.4729231220577,-95.5750371312361
83.149.3.131,78.523979551274,7.50639656291986
46.55.97.53,-42.5908964176426,-153.263703704033
203.84.179.213,-70.5100609045564,131.017532404135
121.254.106.224,21.1601777779479,-104.453537385738
121.26.220.20,57.0742682290769,137.221928890334
49.240.196.242,-60.6620423701517,-18.5059155064888
83.223.146.177,-39.2502445040757,-157.977197122305
49.226.99.16,26.0110825156445,-78.7449307297655
95.143.18.11,77.2321033869104,-37.186724665594
83.222.188.170,35.9361262443117,-83.1810769938262
83.222.179.76,-43.3234238638467,-106.635475155808
124.190.249.105,-12.9621660277501,103.585021195404
203.123.6.26,-59.4733762783703,127.864075837995
83.222.164.250,59.6272765139494,87.1991911461332
89.232.42.79,45.0404290763589,160.234996238302
83.220.90.214,-24.3841631220331,-49.905365493337
83.220.75.151,15.1109192980615,-45.5647555161895
115.177.92.231,22.8736154226686,113.785496131047
83.220.163.162,-25.5945968786613,56.3225042490282
94.174.114.158,-11.2176383880231,28.4860282497674
62.80.161.60,69.973212817988,-13.8612940340248
83.220.160.74,-40.7272380639082,45.8256777036973
203.148.21.226,47.7293782813835,33.9627827864591
156.145.134.62,-80.6971113938326,102.388109588237
121.35.234.175,-4.12318930514151,7.19138872623182
75.69.212.224,-36.2518626919253,164.010495672689
89.237.25.76,19.6438807432902,48.5607056422848
203.160.152.124,37.4048273021561,-121.858551290774
115.186.146.161,-5.08120721583623,-70.9172204621767
67.185.53.104,-37.5182725950156,6.25926362648781
203.100.2.114,30.7319661991805,-104.679651677829
121.236.223.231,68.541672142152,-174.164004585081
69.230.64.91,22.0487570808455,148.317540428034
89.219.131.137,47.7534988109391,-170.733357330705
75.221.43.250,-51.4359486341111,-151.277218944508
83.229.33.98,51.8512840467095,-53.0248240149493
93.123.52.214,27.459989144329,-46.6825315952316
93.159.243.39,-19.4285037404464,-67.2651252665071
89.222.144.35,65.3774645375127,-5.84544831797098
62.74.133.54,-60.3024317716906,-133.297947479307
77.85.138.77,-65.0171544761965,-106.682697860818
77.85.136.135,-75.4781188258643,-58.3398424802706
160.218.230.230,-36.0442693380947,47.1502818757862
83.228.66.101,-53.6708068944956,-155.460717981917
203.160.182.172,52.6316100708894,54.0476599958097
202.73.198.32,-42.5692734959777,98.0555958626119
75.34.202.234,-60.3879307247294,128.861337812488
1.40.165.113,72.3793779243811,-79.9726330012475
83.228.48.2,-6.03618113179994,-50.5304615492133
94.178.151.188,59.0343330215549,76.9381561448391
78.130.204.99,-48.7445281755082,-136.585135361883
62.74.211.73,10.0795648669957,174.445368812385
159.92.117.143,-15.7504468540496,-158.881821929291
83.228.40.76,73.0178806431119,-174.580237217389
202.85.37.253,-81.5997320331454,-124.121313126786
75.4.140.119,43.2188946628668,-45.049349077684
75.50.56.143,1.3116239115346,-98.8189991114537
159.149.207.17,-52.4075115584763,-99.6336966874844
89.223.41.84,80.3891352152259,58.5832509582482
89.218.40.218,11.9729684993268,51.4303492355522
155.239.227.45,12.2647460320029,101.992328154917
94.172.27.2,-9.34567372256959,76.7386227424343
95.149.45.28,-65.9622723824018,175.189353076562
89.247.156.234,-47.2457364788701,-50.5729019152737
203.255.39.253,81.1935313981645,-88.6943697708581
124.148.235.250,64.6000363354687,61.1352868978604
83.170.104.21,47.7532149917269,18.4717422974888
46.70.175.73,-68.080016083387,-15.9632730097695
89.247.167.144,49.3039348805316,-161.031330980651
203.45.22.202,74.1656871378524,-121.20494978692
203.51.8.98,-72.8705394507758,86.3751409978286
46.7.205.188,-52.188960833497,126.90925924777
24.254.163.17,-45.0874531422798,-2.40577568785071
89.248.248.95,-13.2520061274638,-96.1782483371309
89.249.171.138,-30.5692129159038,13.1985512282907
83.16.193.186,33.4484143382974,-99.7871018709215
115.135.48.163,51.8657303328377,-1.06163608296171
151.81.130.201,19.545414715659,36.2102883689033
78.130.217.100,27.7263359168503,168.986618990332
69.161.76.147,-67.9170974154773,-129.590509876407
46.63.218.60,-19.4344594689403,5.54649942792935
95.153.103.173,57.7245137382806,90.375034121116
75.84.217.78,22.5146925176,-98.2275508750554
109.129.34.214,-20.7408859335082,-89.4047521432742
83.149.36.111,54.6348634897277,-118.213408388511
83.149.3.44,-31.7054391497872,-137.301741491284
203.84.170.190,-5.60073022263367,-80.4035764905143
124.191.166.94,-59.6159087670846,163.891247167684
98.86.25.193,27.8983784163823,28.9258997994006
95.145.115.22,78.5318138023814,-65.427052378478
83.179.0.11,-14.6820360415842,-91.2002182210956
203.165.217.225,28.4369105217358,-41.8362516708702
62.80.189.231,84.7434580565006,169.924037258358
75.72.41.164,3.95700338235584,53.9760629099333
83.212.32.214,-51.660681464426,-62.0409758615086
24.26.209.157,-53.3432155527824,-168.869404867044
83.208.82.187,-5.80424169662179,-152.530567306888
62.80.226.39,35.745605662909,-75.2602991887615
93.159.37.162,61.360839640147,-50.3331297294099
83.208.64.151,52.7281355083585,-61.7380520647302
121.44.197.83,-46.5983346875434,33.3785431989261
110.136.78.106,-18.068714783038,-122.240966186255
83.202.182.251,7.53461390248572,-71.0640736955176
155.207.255.165,26.1298225422609,-61.7981366282113
152.23.81.163,-2.54413826735957,31.8366359615727
83.20.175.240,46.0468289681235,1.79833430489523
83.20.160.166,67.4886917558621,6.4248395105252
83.199.228.176,10.4953216430184,119.937914403699
69.193.3.85,69.1544366037068,-164.567032191653
111.255.4.75,8.70922794074134,157.19791486746
78.130.214.197,-13.9835406034603,139.159393121815
95.144.180.164,63.563315532158,-99.4757265955345
110.138.23.150,-69.1182058347843,55.6725582493249
46.70.245.195,-28.9230359527391,116.159002304131
46.70.231.149,-45.1309436777693,-16.8089435555646
203.218.10.4,-84.729929445848,-132.387715442879
203.219.186.57,-4.84791454437668,155.989461651542
83.200.168.164,61.2020233777378,144.611724009175
69.141.196.8,35.1006690051093,-178.437942318034
95.26.115.142,68.6551335473874,-134.772139762732
122.147.157.182,74.4464304689063,170.803152718655
77.37.185.41,40.3286741872451,-118.457180756412
218.171.162.7,-27.1659314610144,19.3619467419237
79.100.57.234,64.9658795079166,-100.779791122462
125.130.199.49,-44.6066957201997,-86.2992085019638
218.172.246.126,-3.22073713697468,133.937667157323
218.18.189.168,-49.9368642345589,138.205845671543
218.186.110.85,79.0996428933606,-176.174071053594
123.201.100.26,-63.6751962481567,-173.57952384664
218.201.149.162,70.9738455591657,57.5591847808607
68.173.68.214,-73.3260666301891,144.131465091003
79.100.254.79,60.5963972301249,-113.903242638149
129.130.115.206,-49.1808282778139,100.160207655154
113.20.68.80,-48.8212420629622,78.910239381129
77.38.26.123,-58.9019918198858,83.294657964276
99.31.226.185,59.944144661642,-18.1428300088478
79.100.249.240,-29.3309409714164,-7.22312009941081
79.100.240.224,72.1682713352673,66.7016081100127
79.100.223.232,67.0599490488329,-39.0264172591361
68.173.2.224,-1.37463648684313,94.16680940825
79.100.198.5,20.4556436520721,-66.9333010542789
218.24.108.210,-1.64324934942911,14.0577773206393
218.242.48.2,49.8503992525918,84.6476365806857
95.42.254.232,-54.8653203130998,48.6991289461423
218.251.47.251,-38.1204564104395,-93.2100227456995
41.223.200.196,62.4799194627926,126.775248624379
218.28.17.181,-27.6438122748089,-36.1870000373883
95.42.251.134,31.7411024346514,120.457358764279
79.100.190.70,28.4552441403246,3.09635299859613
79.100.68.8,78.3851842455378,-134.84855164325
77.37.170.129,-42.7761639120872,8.91739777152316
79.107.243.233,-73.7359414233806,150.037919674599
93.201.203.15,25.1673079687214,170.27634908
217.84.71.126,82.5156582197154,-90.9268072909917
79.107.137.126,24.3186365800481,120.095423951604
79.104.192.132,-50.0173896830486,-94.4990487282551
217.91.63.226,-63.6642894341237,95.3850892222614
41.232.212.3,-46.295315433686,55.6755360229638
95.42.236.138,-81.8722354325004,-163.93574929385
92.247.123.91,-37.1885042658057,-65.7164759359201
92.247.161.107,-41.0229859864469,-127.466108804827
79.103.173.83,53.5909204773153,-76.222908214309
77.29.236.11,60.543636631328,5.63692573596003
218.167.96.12,-68.1768316394071,125.153108951028
92.247.192.51,46.7207460006262,100.095827796022
79.103.106.187,-30.2566974311405,-99.1000849545435
41.232.121.8,34.3081950739092,62.8714746678163
113.210.97.230,-12.9745772539257,-68.7355564406286
79.100.99.132,-35.8085860873056,-173.107500666725
95.87.44.68,62.7282055617815,-140.402844133755
68.190.125.32,-80.5422350631513,78.8006278793579
77.34.22.222,-36.3930613158962,35.4287379167346
77.35.248.143,73.6119231928153,38.5201440967977
68.175.47.159,-5.69403156753843,-92.9009915158818
218.165.49.11,-38.4792479929133,72.2756538171348
79.100.76.183,78.8752841652604,-171.542246866808
218.165.5.145,34.0832460651473,24.1297250810558
77.29.41.63,-41.6612927418625,0.79356288223741
129.241.167.153,21.008889498202,94.5584899909081
218.42.24.121,43.7289621139335,-131.484466252022
129.107.55.153,69.9057900548041,116.67929105608
92.251.174.245,38.915079279869,146.700653881568
219.69.101.81,41.4958961637694,133.836869881089
113.162.184.92,28.2847420333775,-18.2307548869973
128.255.229.92,-49.2474726018371,139.568845524052
99.27.76.60,-40.483349671669,94.4863300877536
77.52.30.23,4.08103789316816,-20.3087429780844
77.52.40.153,23.5734205387618,-172.298226113479
41.216.198.157,22.6514007331799,-111.781280863977
123.217.237.170,-72.7696025970719,-54.2065150691056
125.161.207.167,-60.1832966059967,36.0448825636012
128.233.88.10,27.7932160878128,79.3519710235353
41.215.50.218,32.6465744349197,29.4258573435604
219.44.211.155,84.9157801810874,116.576797398008
78.96.104.188,-22.0400597025674,-176.904270758427
78.94.228.115,-8.36904321911301,70.2759245119984
95.42.41.110,-72.7337630486858,113.359128025884
219.84.65.155,8.44768807391294,154.692473891437
77.52.94.10,66.8117549560303,24.7211731637047
78.92.35.6,-60.3916937946256,-144.915206771407
77.54.27.51,-31.6086498790116,125.524079648868
92.84.95.238,17.5757325458321,55.3850646293918
219.85.207.154,8.34751799605347,-11.8205385186162
93.183.209.230,-6.52328656412129,-23.7200907144706
125.163.112.98,-54.3003804286596,7.35592484060993
41.215.183.34,-25.6160200143857,-40.4009897417735
123.226.20.159,21.9058671650167,-115.79895180315
219.84.14.171,59.8199391653368,24.2332257565483
79.100.188.184,37.3163181269543,-112.596362377959
77.49.96.70,69.0722516962237,-120.409264283995
41.219.180.50,-69.5254315662563,-47.6916480144072
95.52.152.1,30.1391085163942,-19.8016529036951
77.45.23.201,41.5532601288518,-111.175688625763
78.23.134.233,-50.2809136984952,-23.0960930498289
218.58.137.234,82.311100122456,3.76670302252157
93.186.74.119,66.3998813161419,18.4289036764979
92.249.177.38,-41.6259433537332,42.3429585082722
124.120.74.226,-26.1537266213398,-57.6898600916168
218.90.141.210,-0.85066971012337,2.14294890269855
68.165.223.10,58.1857557643937,-67.4847644701123
219.103.239.234,63.6543553217157,-108.409403157751
219.109.234.235,17.2509317274275,-38.0418576868402
79.100.145.12,-83.3942072432245,-99.8461527277134
77.49.141.96,-4.85751173100829,86.3214899072426
79.100.14.179,2.3969664559821,32.230160749565
219.126.106.76,55.1386417930966,-131.139030576827
92.96.165.247,-27.8416892732963,-121.714280448183
